Class,Iteration,Minimum fractal Diff,Band with Min Diff,New Shape,New X1
8,7,0.00043798831943353544,79,"(193,)",0.49524569726332857
8,8,0.0003013208872717499,90,"(192,)",0.4949443763760568
8,9,0.0006118991146540353,87,"(191,)",0.4943324772614028
8,10,2.0995408514468128e-05,28,"(190,)",0.4943114818528883
8,11,0.000268110224095508,96,"(189,)",0.4940433716287928
8,12,3.4823733352173925e-05,97,"(188,)",0.5002670125317171
8,13,0.0006575373278484564,86,"(187,)",0.505740674773886
8,14,3.2780782762253935e-05,86,"(186,)",0.5057078939911237
8,15,0.000868851044131036,135,"(185,)",0.5048390429469927
8,16,0.0007306888881645213,85,"(184,)",0.5104720016302161
8,17,9.226384442340141e-06,81,"(183,)",0.5104627752457738
8,18,0.0010735141853301933,15,"(182,)",0.5093892610604436
8,19,0.0011452176724661145,21,"(181,)",0.5082440433879775
8,20,1.7569016699248152e-05,54,"(180,)",0.5082616124046767
8,21,0.0002069609331923905,168,"(179,)",0.5084685733378691
8,22,0.001029733739395855,78,"(178,)",0.5139026884332599
8,23,0.0003549743818217488,64,"(177,)",0.5135477140514382
8,24,0.0010159234498952063,54,"(176,)",0.512531790601543
8,25,0.00029878941582939245,21,"(175,)",0.5122330011857136
8,26,0.0009774996378003609,76,"(174,)",0.5112555015479132
8,27,0.0005006188459195648,76,"(173,)",0.5107548827019937
8,28,0.0007797627802695883,114,"(172,)",0.5099751199217241
8,29,0.0009099225801026956,75,"(171,)",0.5090651973416214
8,30,0.0003654287740492146,74,"(170,)",0.5086997685675722
8,31,0.0004815937763764655,150,"(169,)",0.5082181747911957
8,32,0.00044386351612868413,21,"(168,)",0.51444629863574
8,33,5.69620514512259e-06,121,"(167,)",0.5144519948408851
8,34,0.0009819511526090174,65,"(166,)",0.5199022272641135
8,35,0.0007604339158294726,6,"(165,)",0.519141793348284
8,36,0.00080022562611759,52,"(164,)",0.5183415677221664
8,37,0.0009543114815914189,8,"(163,)",0.517387256240575
8,38,0.0004747528619367669,146,"(162,)",0.5169125033786383
8,39,0.0008918051232504887,6,"(161,)",0.5226043250531502
8,40,0.0014738308245718645,58,"(160,)",0.5211304942285784
8,41,0.00010640035538556081,110,"(159,)",0.5212368945839639
8,42,0.0015941290788624718,65,"(158,)",0.5263595916722851
8,43,0.0006684053970288373,21,"(157,)",0.5256911862752562
8,44,0.0013760651467285001,21,"(156,)",0.5243151211285277
8,45,0.0006647121505277687,63,"(155,)",0.523650408978
8,46,0.0005578318243223412,19,"(154,)",0.5230925771536776
8,47,0.000927068736134129,19,"(153,)",0.5221655084175435
8,48,0.0015106762116320338,18,"(152,)",0.5206548322059115
8,49,0.0005624592892745639,43,"(151,)",0.5200923729166369
8,50,0.001421736580775157,13,"(150,)",0.5186706363358617
8,51,0.0006876492155525327,97,"(149,)",0.5193582855514143
8,52,0.0003986702087687144,16,"(148,)",0.5244858276008603
8,53,0.0014389390780266131,9,"(147,)",0.5230468885228337
8,54,0.0012701064791258432,38,"(146,)",0.5217767820437078
8,55,0.0015221015282989026,6,"(145,)",0.5202546805154089
8,56,0.0016069505436623333,64,"(144,)",0.5218616310590712
8,57,0.0013225280363794445,48,"(143,)",0.5205391030226918
8,58,0.0010464561617816726,4,"(142,)",0.5194926468609101
8,59,0.0013483283181056072,74,"(141,)",0.5181443185428045
8,60,0.001676471191113027,5,"(140,)",0.5164678473516915
8,61,0.0016196807695049165,11,"(139,)",0.5148481665821866
8,62,0.0005388404905820599,115,"(138,)",0.5143093260916045
8,63,0.0013116763096492345,30,"(137,)",0.5186347697387477
8,64,0.0019903950669055703,1,"(136,)",0.5166443746718421
8,65,0.0008524640222316027,109,"(135,)",0.5157919106496105
8,66,0.000881728535344406,60,"(134,)",0.5149101821142661
8,67,0.001567091240120333,117,"(133,)",0.5164772733543864
8,68,0.0022464041660656964,8,"(132,)",0.5199371299434453
8,69,0.0017057481250252193,39,"(131,)",0.5182313818184201
8,70,0.00017358702160819028,45,"(130,)",0.5122073242302746
8,71,0.0016853652079924508,60,"(129,)",0.5105219590222821
8,72,0.0016745954025201293,40,"(128,)",0.508847363619762
8,73,0.002016064457401656,28,"(127,)",0.5068312991623604
8,74,0.0019827688531571797,62,"(126,)",0.5048485303092032
8,75,4.101013577889612e-05,45,"(125,)",0.49938552310269124
8,76,0.0018995470768628508,10,"(124,)",0.4974859760258284
8,77,0.0019045743571229345,6,"(123,)",0.49558140166870546
8,78,0.0016327773813057944,8,"(122,)",0.49394862428739966
8,79,0.00048648184995014887,74,"(121,)",0.4934621424374495
8,80,0.0020141465674341497,7,"(120,)",0.49662194568489204
8,81,0.0014592997931336393,1,"(119,)",0.4951626458917584
8,82,0.0007817765658739706,67,"(118,)",0.47870307742251594
8,83,0.00026806516863892016,90,"(117,)",0.478435012253877
8,84,0.0019056416887454075,0,"(116,)",0.48235172130595333
8,85,0.001920131441946471,23,"(115,)",0.48043158986400686
8,86,0.0021106258467820105,2,"(114,)",0.47832096401722485
8,87,0.0003425287426252477,82,"(113,)",0.48165611809330555
8,88,0.001389633734544815,4,"(112,)",0.48026648435876074
8,89,0.00010053672012361181,56,"(111,)",0.4738850925920975
8,90,0.0012440203399624594,23,"(110,)",0.47264107225213503
8,91,0.0009029020072646721,35,"(109,)",0.4536390408995156
8,92,0.0016464501300270107,27,"(108,)",0.4519925907694886
8,93,0.00021239623233193505,14,"(107,)",0.4517801945371567
8,94,0.0005937169284442878,94,"(106,)",0.4462534589479357
8,95,0.00015456898289478715,100,"(105,)",0.4530463212821484
8,96,0.00031860223550145284,100,"(104,)",0.4601825002633212
8,97,0.0014292977191340261,11,"(103,)",0.4290011507223862
8,98,0.00022650898395720764,40,"(102,)",0.46062050778913544
8,99,0.0008211200222789095,57,"(101,)",0.44143760032707346
8,100,0.0006610937563820696,80,"(100,)",0.4474336049659473
8,101,6.19662989143066e-05,66,"(99,)",0.4474955712648616
8,102,0.0015137819462209268,36,"(98,)",0.45987041656520156
8,103,0.002100125408139475,30,"(97,)",0.4577702911570621
8,104,0.001280989758957407,14,"(96,)",0.41674780713993725
8,105,0.002263195857190481,17,"(95,)",0.4484298483594792
8,106,0.001173148552094383,85,"(94,)",0.45734237928750765
8,107,0.001049755758138926,60,"(93,)",0.4562926235293687
8,108,0.0017504125811142468,9,"(92,)",0.4545422109482545
8,109,0.0017863873067676117,39,"(91,)",0.45275582364148687
8,110,0.0007924377747040579,54,"(90,)",0.41185873474535606
8,111,0.0006986669956863256,25,"(89,)",0.4613378587907543
8,112,0.0012972626738104731,70,"(88,)",0.4655645046692036
8,113,0.0005600689742425446,36,"(87,)",0.4593974070440231
8,114,0.0006540164268808435,59,"(86,)",0.45874339061714225
8,115,0.00257828546769312,21,"(85,)",0.46252242495988044
8,116,0.000162670246084351,17,"(84,)",0.4626850952059648
8,117,0.0004821575178252102,17,"(83,)",0.45926949747630297
8,118,0.0010094751610882913,5,"(82,)",0.4486463266455876
8,119,8.011710243549519e-05,48,"(81,)",0.45694940280930546
8,120,0.0014090246051298716,6,"(80,)",0.4555403782041756
8,121,0.0001871088119239639,50,"(79,)",0.4636701245678022
8,122,0.00024901457928616644,46,"(78,)",0.4639191391470884
8,123,0.0006493654844073049,8,"(77,)",0.4645685046314957
8,124,0.0022869634537449057,9,"(76,)",0.45513265890892995
8,125,0.0007992274535893462,41,"(75,)",0.43314555679779465
8,126,0.0005846662344869968,27,"(74,)",0.4270153030555276
8,127,0.00015349272066145225,2,"(73,)",0.42397713658849984
8,128,0.0002055713686350269,71,"(72,)",0.42648574881477713
8,129,0.0001112046608976458,52,"(71,)",0.43209387349856876
8,130,0.001494619832220767,14,"(70,)",0.4335884933307895
8,131,0.000689852073013586,20,"(69,)",0.428564436441679
8,132,0.0026649564438554485,45,"(68,)",0.43980036479795864
8,133,0.002143426289856809,45,"(67,)",0.44194379108781545
8,134,0.0020348506238626607,15,"(66,)",0.3681212085846997
8,135,0.0017100243734152754,55,"(65,)",0.35908197343742987
8,136,3.717017767757014e-05,1,"(64,)",0.43337009875290444
8,137,9.047946257945139e-05,19,"(63,)",0.4382366935091443
8,138,0.00025079238553382677,37,"(62,)",0.37570650338208833
8,139,0.0005497661392259157,18,"(61,)",0.4659581743874169
8,140,0.0015628494417315175,15,"(60,)",0.4675210238291484
8,141,0.0024184812410904533,0,"(59,)",0.4523077759540565
8,142,0.001318642241006307,55,"(58,)",0.37068602914216514
8,143,0.0009210838218770001,18,"(57,)",0.4601167672215829
8,144,0.0013789567685115744,15,"(56,)",0.38297162767501963
8,145,0.0012253032032182865,19,"(55,)",0.47118473718955295
8,146,0.001883063092874282,0,"(54,)",0.46930167409667867
8,147,0.0013158615411012486,52,"(53,)",0.48008538293456016
8,148,0.00020358361134364955,39,"(52,)",0.4438235717164077
8,149,0.001483344111413043,44,"(51,)",0.5065871454436893
8,150,0.0017877004247297545,7,"(50,)",0.49010847002921437
8,151,0.0010470067256053706,6,"(49,)",0.40422065424127723
8,152,0.0050821517580927345,19,"(48,)",0.46496097674190684
8,153,0.00036018203233967316,43,"(47,)",0.482599671279087
8,154,0.002487352417262112,10,"(46,)",0.48011231886182487
8,155,0.00020094375912571572,17,"(45,)",0.47565128362506565
8,156,0.0010243106701228744,6,"(44,)",0.4608533332875215
8,157,0.0011354266761672838,30,"(43,)",0.46198875996368877
8,158,0.005266440519146542,7,"(42,)",0.46761465690191634
8,159,0.0028027057593052462,6,"(41,)",0.4591047019100338
8,160,0.005695013270484828,10,"(40,)",0.45340968863954895
8,161,0.009118799999800253,24,"(39,)",0.4625284886393492
8,162,0.008796595080095615,10,"(38,)",0.4537318935592536
8,163,0.004181073085164522,33,"(37,)",0.47238239642789503
8,164,0.002053159818807049,8,"(36,)",0.4744355562467021
8,165,0.0045623350178911615,22,"(35,)",0.5311807734070797
8,166,0.0031338299463931074,20,"(34,)",0.4621465300556251
8,167,0.0016079668222671595,9,"(33,)",0.503642861435259
8,168,0.0007929066834475584,4,"(32,)",0.5349699880799179
8,169,4.664771127793621e-05,6,"(31,)",0.5117537066427894
8,170,0.016261398955857875,13,"(30,)",0.4709929683824131
8,171,0.002984212835062783,27,"(29,)",0.5223683796532161
8,172,0.006250719465363264,14,"(28,)",0.5161176601878529
8,173,0.0013870996987903617,18,"(27,)",0.5508107168646829
8,174,0.006484218109667594,11,"(26,)",0.5259416971140225
8,175,0.0005928330684226157,12,"(25,)",0.5265345301824451
8,176,0.01112447341643874,7,"(24,)",0.5154100567660064
8,177,0.0057514793098536465,4,"(23,)",0.5123105628663451
8,178,0.006576673819726042,21,"(22,)",0.5734140196870566
8,179,0.0032782757585982925,19,"(21,)",0.5266063866847925
8,180,0.006789799666497953,3,"(20,)",0.5333961863512905
8,181,0.005853350281673275,5,"(19,)",0.48881764223656904
8,182,0.0006534571428059577,12,"(18,)",0.5185379864205728
8,183,0.01197346426810375,14,"(17,)",0.5504370608627819
8,184,0.022065322366915385,10,"(16,)",0.5725023832296973
8,185,0.016287786044065444,1,"(15,)",0.5887901692737627
8,186,0.025117275788349658,12,"(14,)",0.5740181229150644
8,187,0.0010893669554818963,8,"(13,)",0.5531651416287742
8,188,0.003719872873763186,11,"(12,)",0.5912870745512898
8,189,0.004073697156406153,5,"(11,)",0.61590258749587
8,190,0.0004387193980768256,9,"(10,)",0.6163413068939468
8,191,0.003734919274790194,0,"(9,)",0.620076226168737
8,192,0.019614168645394225,2,"(8,)",0.6004620575233428
8,193,0.002217665437460492,6,"(7,)",0.6026797229608033
8,194,0.04037430630091454,2,"(6,)",0.6430540292617178
 , , , , , 
9,0,1.5323862213589834e-06,118,"(200,)",0.5970883378159745
9,1,1.0587704269315878e-05,128,"(199,)",0.5970777501117052
9,2,8.950908213511966e-07,162,"(198,)",0.5970768550208838
9,3,2.183576253167452e-05,127,"(197,)",0.5970550192583521
9,4,2.5035356201130732e-05,28,"(196,)",0.5970800546145533
9,5,1.1383991281865846e-06,39,"(195,)",0.5970811930136815
9,6,2.203454592675236e-06,92,"(194,)",0.5970789895590888
9,7,2.2235470283127334e-05,23,"(193,)",0.5970567540888057
9,8,2.889432519237456e-05,119,"(192,)",0.597085648413998
9,9,4.8495430818307206e-05,151,"(191,)",0.5971341438448163
9,10,9.528653071866344e-05,99,"(190,)",0.597229430375535
9,11,5.408554110131192e-07,114,"(189,)",0.597228889520124
9,12,5.510444265077741e-05,70,"(188,)",0.5972839939627748
9,13,9.438378242188072e-06,20,"(187,)",0.5972745555845326
9,14,2.4829711141594046e-06,81,"(186,)",0.5972720726134184
9,15,1.3811174738309617e-05,8,"(185,)",0.5972582614386801
9,16,0.00023022264458993913,79,"(184,)",0.5970280387940902
9,17,4.165393863264644e-05,86,"(183,)",0.5970696927327228
9,18,6.9101826503104036e-06,33,"(182,)",0.5970627825500725
9,19,0.0001676234881309302,84,"(181,)",0.5968951590619416
9,20,7.411783759192492e-05,24,"(180,)",0.5968210412243496
9,21,2.5808664863236075e-05,108,"(179,)",0.5968468498892129
9,22,1.9464127463009184e-05,63,"(178,)",0.5968273857617499
9,23,2.1641903571345544e-05,137,"(177,)",0.5968490276653212
9,24,1.182937721000421e-05,35,"(176,)",0.5968371982881112
9,25,7.638619914540623e-05,172,"(175,)",0.5967608120889658
9,26,2.9621433372373218e-05,25,"(174,)",0.5967311906555934
9,27,1.4580103062211691e-05,91,"(173,)",0.5967166105525312
9,28,1.5852035265995212e-05,99,"(172,)",0.5967324625877972
9,29,0.00031482698476803517,52,"(171,)",0.5964176356030292
9,30,5.039789292593522e-05,6,"(170,)",0.5963672377101032
9,31,0.0003842703597912722,135,"(169,)",0.5967515080698945
9,32,8.454751943920424e-05,116,"(168,)",0.5968360555893337
9,33,0.0007499442534040224,117,"(167,)",0.5960861113359297
9,34,0.00041230897461275173,129,"(166,)",0.595673802361317
9,35,0.0006889137257013456,129,"(165,)",0.5949848886356156
9,36,0.000948919768921197,124,"(164,)",0.5959338084045368
9,37,0.0003735521908007078,116,"(163,)",0.5955602562137361
9,38,0.0007043496083504186,25,"(162,)",0.5948559066053857
9,39,4.640762111818297e-06,92,"(161,)",0.5948512658432739
9,40,0.00067115063298262,21,"(160,)",0.5941801152102912
9,41,0.0007942317053863945,157,"(159,)",0.5933858835049048
9,42,0.0009083621707703937,124,"(158,)",0.5924775213341344
9,43,0.0007016092747488267,75,"(157,)",0.5917759120593856
9,44,2.1141494532805893e-05,43,"(156,)",0.5917547705648528
9,45,0.0009188536124864477,124,"(155,)",0.5926736241773393
9,46,0.00035731144515693813,48,"(154,)",0.5923163127321823
9,47,0.001416671395711111,122,"(153,)",0.5937329841278934
9,48,0.0012834218165181932,17,"(152,)",0.5924495623113752
9,49,0.0017013735518436324,125,"(151,)",0.5941509358632189
9,50,0.0017049084545279758,149,"(150,)",0.5924460274086909
9,51,0.0007218727212219278,96,"(149,)",0.591724154687469
9,52,0.0015006627997696809,119,"(148,)",0.5902234918876993
9,53,0.0017629548956614727,7,"(147,)",0.5884605369920378
9,54,0.0005254571654876861,63,"(146,)",0.5879350798265501
9,55,0.0018844879761559241,120,"(145,)",0.5898195678027061
9,56,0.0020052824762276655,117,"(144,)",0.5918248502789337
9,57,0.0020208804746705278,104,"(143,)",0.5938457307536043
9,58,0.0016414085604454787,117,"(142,)",0.5954871393140497
9,59,0.0016897098824028012,112,"(141,)",0.5971768491964525
9,60,0.0017502900795919318,115,"(140,)",0.5989271392760445
9,61,0.00222929760275814,24,"(139,)",0.5966978416732863
9,62,0.0024070535146285543,41,"(138,)",0.5942907881586578
9,63,0.0006581525505794383,92,"(137,)",0.5936326356080783
9,64,0.002228952635522141,19,"(136,)",0.5914036829725562
9,65,7.787556919092165e-05,65,"(135,)",0.5913258074033653
9,66,0.002007053851902585,52,"(134,)",0.5893187535514627
9,67,0.0007642811209086497,58,"(133,)",0.588554472430554
9,68,0.0021932687414961682,81,"(132,)",0.5863612036890579
9,69,0.0012555868596865194,60,"(131,)",0.5851056168293713
9,70,0.0013789803893921038,86,"(130,)",0.5837266364399792
9,71,0.0026713786418917085,22,"(129,)",0.5810552577980875
9,72,0.0031636407154729262,104,"(128,)",0.5842188985135605
9,73,0.0029737114451027225,78,"(127,)",0.5812451870684577
9,74,0.0018761516083701801,63,"(126,)",0.5793690354600876
9,75,0.0023224598393266627,58,"(125,)",0.5770465756207609
9,76,0.0008447033117422453,58,"(124,)",0.5762018723090186
9,77,0.00222720457772263,51,"(123,)",0.573974667731296
9,78,0.002274638147797381,38,"(122,)",0.5717000295834986
9,79,0.0017023798012589797,40,"(121,)",0.5699976497822397
9,80,0.0008961082201894843,54,"(120,)",0.5691015415620502
9,81,0.0027042449375941358,55,"(119,)",0.566397296624456
9,82,0.0016256565849844806,54,"(118,)",0.5647716400394716
9,83,0.0012999981794422633,54,"(117,)",0.5634716418600293
9,84,0.0006425618457408522,20,"(116,)",0.5628290800142884
9,85,0.0018949738633036173,0,"(115,)",0.5609341061509848
9,86,0.0023406242365956453,51,"(114,)",0.5585934819143892
9,87,0.0016096764194191149,18,"(113,)",0.5569838054949701
9,88,0.00231228905559433,21,"(112,)",0.5546715164393757
9,89,0.0030212017596203955,18,"(111,)",0.5516503146797553
9,90,0.0027142004284809174,63,"(110,)",0.5489361142512744
9,91,0.0028378384534010204,34,"(109,)",0.5460982757978734
9,92,0.0021899714970087247,47,"(108,)",0.5439083043008647
9,93,0.0033361833027460985,33,"(107,)",0.5405721209981186
9,94,0.002915303109271017,6,"(106,)",0.5376568178888476
9,95,0.0032510981811485484,62,"(105,)",0.534405719707699
9,96,0.00347073204015258,14,"(104,)",0.5309349876675464
9,97,0.0031533717968718067,32,"(103,)",0.5277816158706746
9,98,0.0031032981079834876,30,"(102,)",0.5246783177626911
9,99,0.003415127096614956,0,"(101,)",0.5212631906660762
9,100,0.0037426058910312587,14,"(100,)",0.5175205847750449
9,101,0.0036318111270180475,29,"(99,)",0.5138887736480269
9,102,0.003504872054231667,28,"(98,)",0.5103839015937952
9,103,0.003706513851833293,54,"(97,)",0.5066773877419619
9,104,0.004156209651145049,27,"(96,)",0.5025211780908169
9,105,0.004019998436126049,14,"(95,)",0.4985011796546908
9,106,0.0038475333825245817,52,"(94,)",0.49465364627216624
9,107,0.003883442127349035,36,"(93,)",0.4907702041448172
9,108,0.004085178313792737,48,"(92,)",0.48668502583102446
9,109,0.004125041643432026,11,"(91,)",0.48255998418759244
9,110,0.004026549175512928,29,"(90,)",0.4785334350120795
9,111,0.004637090273865274,15,"(89,)",0.47389634473821424
9,112,0.004138283317281444,57,"(88,)",0.4780346280554957
9,113,0.004094002230581095,8,"(87,)",0.4739406258249146
9,114,0.004473420939025752,32,"(86,)",0.46946720488588883
9,115,0.00469495433025563,43,"(85,)",0.4647722505556332
9,116,0.004710448212136398,43,"(84,)",0.4600618023434968
9,117,0.00525664137296683,60,"(83,)",0.46531844371646364
9,118,0.005494576729509704,59,"(82,)",0.47081302044597334
9,119,0.004733721122499257,9,"(81,)",0.4660792993234741
9,120,0.005238021354682654,26,"(80,)",0.46084127796879143
9,121,0.005158984967824187,25,"(79,)",0.45568229300096724
9,122,0.005410452903108376,10,"(78,)",0.45027184009785887
9,123,0.005835865281614394,13,"(77,)",0.4444359748162445
9,124,0.0056118629056654545,38,"(76,)",0.438824111910579
9,125,0.005955004952861331,19,"(75,)",0.4328691069577177
9,126,0.005287741668002666,13,"(74,)",0.427581365289715
9,127,0.005278614662592884,9,"(73,)",0.42230275062712214
9,128,0.006345171708733555,50,"(72,)",0.4286479223358557
9,129,0.0058518332473955215,41,"(71,)",0.43811808087637605
9,130,0.002423647112457794,1,"(70,)",0.4324813879169344
9,131,0.006288413087892519,14,"(69,)",0.4261929748290419
9,132,0.006011280714203704,17,"(68,)",0.4201816941148382
9,133,0.006373908923039073,31,"(67,)",0.4138077851917991
9,134,0.0007801846020268344,31,"(66,)",0.4050186122787998
9,135,0.00558225712703464,0,"(65,)",0.3994363551517652
9,136,0.006793327461773024,26,"(64,)",0.4062296826135382
9,137,0.005725709962566605,30,"(63,)",0.39317413469287965
9,138,0.0064121369788529,15,"(62,)",0.38676199771402675
9,139,0.007243542620037957,10,"(61,)",0.3795184550939888
9,140,0.006997457492437242,4,"(60,)",0.37252099760155155
9,141,0.00643835705730611,12,"(59,)",0.36608264054424544
9,142,0.006211106517223397,21,"(58,)",0.37229374706146884
9,143,0.006834396274303267,14,"(57,)",0.36545935078716557
9,144,0.00690832532682828,8,"(56,)",0.3585510254603373
9,145,0.006690132244938363,34,"(55,)",0.36524115770527565
9,146,0.00021414627479476867,6,"(54,)",0.3650270114304809
9,147,0.00027050825171665016,3,"(53,)",0.34889425449116535
9,148,0.002283814473724166,48,"(52,)",0.3466104400174412
9,149,0.001829586729081123,15,"(51,)",0.3582269720418741
9,150,0.0030111887237948554,5,"(50,)",0.36123816076566895
9,151,0.006266356745334711,6,"(49,)",0.35497180402033424
9,152,0.0034305404321280375,3,"(48,)",0.349834130436192
9,153,0.0001824103465931648,27,"(47,)",0.3460003558860534
9,154,0.0034797546780789834,27,"(46,)",0.34948011056413236
9,155,0.002282712956149069,26,"(45,)",0.35623097488157146
9,156,0.0008367989235525397,21,"(44,)",0.3553941759580189
9,157,0.003881881449746105,10,"(43,)",0.3700276281182756
9,158,0.0008268061000678562,38,"(42,)",0.38134529229580705
9,159,0.004048808975482376,24,"(41,)",0.3929802140390298
9,160,0.004851439604739938,6,"(40,)",0.3978316536437697
9,161,0.0005786862284151706,21,"(39,)",0.3984103398721849
9,162,0.0051331429255200844,18,"(38,)",0.42057109677455684
9,163,0.00034451284478603794,14,"(37,)",0.4209156096193429
9,164,0.010076157756270687,0,"(36,)",0.4108394518630722
9,165,0.00826424705856027,16,"(35,)",0.41910369892163246
9,166,0.003862622253390402,12,"(34,)",0.4083760000896387
9,167,0.013189833050460897,16,"(33,)",0.4215658331400996
9,168,0.014567585799636518,6,"(32,)",0.4069982473404631
9,169,0.007975331766906235,7,"(31,)",0.42545397301084087
9,170,0.014860906871256574,2,"(30,)",0.4105930661395843
9,171,0.008757909081293702,16,"(29,)",0.42758062027937477
9,172,0.015921343047388847,14,"(28,)",0.4435019633267636
9,173,0.01975110771412708,14,"(27,)",0.4632530710408907
9,174,0.014141538996718384,13,"(26,)",0.48389098956674004
9,175,0.02184035502995163,9,"(25,)",0.4620506345367884
9,176,0.02171154237666939,2,"(24,)",0.440339092160119
9,177,0.0004596411117825938,22,"(23,)",0.4697462920870478
9,178,0.002716021810712399,13,"(22,)",0.4943646646158421
9,179,0.016228241270130228,20,"(21,)",0.5250943285390832
9,180,0.012920698332485103,0,"(20,)",0.5121736302065981
9,181,0.008823065216924053,7,"(19,)",0.4527818881626622
9,182,0.00932483056822736,9,"(18,)",0.48670784737053596
9,183,0.0349535290636287,3,"(17,)",0.4602001231857423
9,184,0.03710551587056454,9,"(16,)",0.48281851744859244
9,185,0.01154673172340348,0,"(15,)",0.4943652491719959
9,186,0.017686932683139145,11,"(14,)",0.41489443818166843
9,187,0.009701082359294844,2,"(13,)",0.46127195454728315
9,188,0.01304590473799161,10,"(12,)",0.5270206140877896
9,189,0.02501347676236043,3,"(11,)",0.5020071373254291
9,190,0.058819113468393636,5,"(10,)",0.5608262507938228
9,191,0.008260081414109721,0,"(9,)",0.552566169379713
9,192,0.01287225053662655,4,"(8,)",0.5654384199163396
9,193,0.00465541331464614,5,"(7,)",0.5607830066016934
9,194,0.015428690922250188,3,"(6,)",0.5331258000799756
 , , , , , 
10,0,9.348273665166218e-07,24,"(200,)",0.6947293926354715
10,1,4.211989864000287e-06,121,"(199,)",0.6947251806456075
10,2,1.9760416590575147e-05,103,"(198,)",0.6947054202290169
10,3,5.180721675879241e-06,6,"(197,)",0.6947106009506928
10,4,6.056157026090858e-06,83,"(196,)",0.6947166571077189
10,5,1.287675750882844e-05,117,"(195,)",0.6947037803502101
10,6,1.7863448132926507e-05,22,"(194,)",0.6946859169020771
10,7,8.69897102513395e-05,4,"(193,)",0.6947729066123285
10,8,7.3514898824011965e-06,115,"(192,)",0.6947802581022109
10,9,2.6723600770717226e-05,14,"(191,)",0.6947535345014402
10,10,0.00021885479927663543,185,"(190,)",0.6945346797021635
10,11,9.503946678091069e-06,152,"(189,)",0.6945251757554854
10,12,0.0002122790029968069,152,"(188,)",0.6947374547584823
10,13,2.9651475207059796e-05,103,"(187,)",0.6947078032832752
10,14,4.0307484391322035e-06,77,"(186,)",0.6947037725348361
10,15,1.959988967270565e-05,111,"(185,)",0.6947233724245088
10,16,7.145286674337115e-06,29,"(184,)",0.6947305177111831
10,17,8.36960673200604e-06,145,"(183,)",0.6947221481044511
10,18,2.839642207819182e-05,11,"(182,)",0.6946937516823729
10,19,1.8399065520036118e-06,19,"(181,)",0.6946919117758209
10,20,7.372730739829692e-05,177,"(180,)",0.6947656390832192
10,21,0.00012249587473345258,9,"(179,)",0.6946431432084857
10,22,2.3300995329322838e-05,84,"(178,)",0.6946664442038151
10,23,5.1982624703739155e-05,73,"(177,)",0.6946144615791113
10,24,1.7113299594084808e-06,142,"(176,)",0.6946127502491519
10,25,0.00010084927079723194,11,"(175,)",0.6945119009783547
10,26,1.2214883806649368e-06,106,"(174,)",0.6945131224667354
10,27,0.00029838553084671204,137,"(173,)",0.6948115079975821
10,28,0.00022066051096347739,132,"(172,)",0.6950321685085455
10,29,4.766034291892041e-06,19,"(171,)",0.6950369345428374
10,30,0.0006337162592328083,137,"(170,)",0.6956706508020702
10,31,0.00013297687310898088,121,"(169,)",0.6955376739289613
10,32,0.00091512879517619,102,"(168,)",0.6946225451337851
10,33,0.00018598737606456694,33,"(167,)",0.6944365577577205
10,34,0.0003696701649832379,26,"(166,)",0.6940668875927373
10,35,0.0005186807656468728,30,"(165,)",0.6935482068270904
10,36,0.00030886822285980386,29,"(164,)",0.6932393386042306
10,37,7.54854910209879e-05,34,"(163,)",0.6933148240952516
10,38,0.0002627248104027924,4,"(162,)",0.6930520992848488
10,39,0.0007553248175293792,86,"(161,)",0.6938074241023782
10,40,0.0005345314669323864,114,"(160,)",0.6932728926354458
10,41,0.00046866599067663106,75,"(159,)",0.6928042266447691
10,42,0.0005533062125232524,49,"(158,)",0.6922509204322459
10,43,0.0008698130870476994,153,"(157,)",0.6931207335192936
10,44,0.0006929137022877452,31,"(156,)",0.6924278198170059
10,45,0.0008989622897164207,17,"(155,)",0.6915288575272894
10,46,0.0002796413115153662,91,"(154,)",0.6912492162157741
10,47,0.0007631682156291619,48,"(153,)",0.6904860480001449
10,48,0.0008242762098722434,11,"(152,)",0.6896617717902727
10,49,0.0005633997070229046,25,"(151,)",0.6890983720832498
10,50,0.000312156792975804,5,"(150,)",0.688786215290274
10,51,2.852885338988642e-05,45,"(149,)",0.6887576864368841
10,52,0.0007280111248400001,111,"(148,)",0.6894856975617241
10,53,0.0004331344292933803,22,"(147,)",0.6890525631324307
10,54,0.0009129526265027055,116,"(146,)",0.6899655157589334
10,55,0.0008737527273292578,115,"(145,)",0.6908392684862626
10,56,0.0005067703647879673,40,"(144,)",0.6903324981214747
10,57,0.00040763909687124844,60,"(143,)",0.6899248590246034
10,58,0.000978204213049172,9,"(142,)",0.6889466548115543
10,59,5.4497986640034135e-05,4,"(141,)",0.6888921568249142
10,60,0.0007591103233482999,27,"(140,)",0.6881330465015659
10,61,0.0012471771548028254,5,"(139,)",0.6868858693467631
10,62,0.0005343348281678928,6,"(138,)",0.6863515345185952
10,63,0.00027825689537874787,17,"(137,)",0.6860732776232165
10,64,0.0007474811784651259,97,"(136,)",0.6868207588016816
10,65,9.391090239907474e-05,106,"(135,)",0.6867268478992825
10,66,0.00017969626371883152,12,"(134,)",0.6865471516355637
10,67,0.0004887442121581653,30,"(133,)",0.6860584074234055
10,68,0.0006685473827101607,107,"(132,)",0.6867269548061157
